id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
24731974,Mexico Lindo 1,183182189,Jose Manuel,,Miguel Hidalgo,19.42573,-99.22379,Private room,1443,1,0,,,2,180,0,
24735813,CDMX ★PH1★ in La Condesa,179800202,BnButler,,Cuauhtémoc,19.4122,-99.17623,Entire home/apt,4228,3,33,2020-03-01,0.79,36,28,0,
24750882,Departamento con vista al Castillo de Chapultepec,4362752,Mariano,,Miguel Hidalgo,19.41636,-99.18036,Entire home/apt,2720,3,141,2021-12-12,3.18,2,141,23,
24751288,Art Deco Hotel - Condesa / Habitación Junior Suite,65103650,Nuria,,Cuauhtémoc,19.4098,-99.17123,Private room,3548,1,1,2021-06-10,0.15,3,356,1,
24751509,Art Deco Hotel - Condesa / Habitación Master Suite,65103650,Nuria,,Cuauhtémoc,19.41069,-99.1692,Private room,4043,1,0,,,3,365,0,
24753674,Historic Art Deco building in the heart of Roma,27132827,Diego,,Cuauhtémoc,19.41546,-99.16072,Entire home/apt,1317,3,89,2021-12-19,2.18,3,87,25,
24757520,"Rooftop Room in a Hip, Refined House -combinable with Tulum-",32155241,Bernardo,,Miguel Hidalgo,19.43557,-99.1769,Private room,1134,5,55,2021-12-14,1.27,1,340,9,
24768799,Big space. Steps from Six Flags! English spoken,175338710,Eric,,Tlalpan,19.29142,-99.21901,Entire home/apt,825,2,6,2021-11-01,0.16,2,353,1,
24769522,JARDIN ZEN/chimenea/300m de Embajada USA/,433869162,Jonathan,,Cuauhtémoc,19.43076,-99.16415,Entire home/apt,967,1,35,2021-12-22,1.45,1,147,21,
24769884,Cómoda Habitación independiente al sur de CDMX,186934397,Gery,,Tlalpan,19.28484,-99.18936,Entire home/apt,290,2,55,2021-12-13,1.26,4,364,16,
24779008,Económica habitación Pueblito dentro de la CDMX,136818400,Alicia,,Xochimilco,19.27946,-99.13703,Private room,250,1,0,,,1,365,0,
24779474,Downtown Mexico City! Regina 70,187352000,Martha,,Cuauhtémoc,19.42835,-99.13335,Entire home/apt,900,2,91,2021-12-20,2.09,1,302,19,
24780622,Casa de descanso a 15 km de Coapa. (Sur CDMX),185909139,Lilia,,Milpa Alta,19.18696,-99.09267,Entire home/apt,1200,2,1,2019-08-01,0.03,1,365,0,
24793666,Location + Gym + Roof = The Cozy,182488173,Ivan,,Miguel Hidalgo,19.40186,-99.17274,Entire home/apt,1134,5,7,2021-07-06,0.16,17,333,2,
24794995,Casa ecológica con temazcal,142315863,David,,Tlalpan,19.23195,-99.19437,Entire home/apt,300,360,0,,,1,365,0,
24798221,Beautiful Mexican-style room with garden view,24188530,Ximena,,Benito Juárez,19.38502,-99.15974,Private room,550,2,5,2021-11-07,0.13,3,178,2,
24798967,Mexican-style room with a terrace,24188530,Ximena,,Benito Juárez,19.3766,-99.16264,Private room,670,3,0,,,3,178,0,
24799483,Habitación privada en departamento (F),31069469,Veronica,,Benito Juárez,19.39381,-99.15038,Private room,337,1,226,2021-12-20,5.21,6,84,77,
24799913,Habitación amplia,187136538,Erika,,Benito Juárez,19.40259,-99.15642,Private room,764,2,0,,,1,178,0,
24800570,ESPECTACULAR DEPA MODERNO CON VISTA A LA CIUDAD,5942437,Alvaro,,Miguel Hidalgo,19.43091,-99.17443,Private room,1444,1,0,,,1,179,0,
24801497,Wixárika Mágico: El Loft,91735609,Armando,,Miguel Hidalgo,19.44808,-99.19441,Entire home/apt,550,2,8,2020-12-19,0.18,9,299,0,
24803643,Lovely Loft close to Santa Fe,143594388,Elena,,Cuajimalpa de Morelos,19.36799,-99.27064,Entire home/apt,850,1,109,2021-11-13,2.48,1,358,28,
24805397,Large bedroom with private bathroom in Coyoacán,50332732,Edson,,Coyoacán,19.34498,-99.1643,Private room,390,2,65,2021-12-20,1.49,2,201,21,
24805668,Lugar del buen descanso.,186824732,Patricia,,Xochimilco,19.25623,-99.13318,Private room,338,1,1,2021-01-31,0.09,1,364,1,
24806492,Beautiful Apartment in a Great location at Polanco,34037742,Gustavo,,Miguel Hidalgo,19.43973,-99.18526,Entire home/apt,1051,1,156,2021-12-23,3.52,11,174,33,
24806588,Vilma apartament,139523467,Víctor,,Coyoacán,19.34323,-99.12289,Entire home/apt,800,2,29,2021-12-05,0.70,1,355,6,
24806768,CASA DE EJECUTIVOS EN LAS LOMAS DE CHAPULTEPEC,187535317,Patricia,,Álvaro Obregón,19.39145,-99.23892,Private room,400,3,14,2020-02-14,0.32,1,365,0,
24808564,GUEST HOUSE*sharing with a graphic design studio,2663410,Erika,,Cuauhtémoc,19.41854,-99.17661,Private room,908,5,28,2021-10-31,0.64,3,314,2,
24809600,Habitación a 10 minutos caminando de CEPE y UNAM,103556434,Leonardo,,Coyoacán,19.3384,-99.18064,Private room,310,30,9,2019-03-26,0.20,1,365,0,
24822788,Prehispánic style,135563596,Angelica,,Benito Juárez,19.3972,-99.15737,Shared room,1031,2,0,,,3,364,0,
24824979,WTC a 2 calles.  Linda  habitación -baño privado,159631334,Martha,,Benito Juárez,19.39313,-99.17137,Private room,650,2,42,2021-11-15,0.95,2,90,3,
24826646,¡A una cuadra del Zócalo!. ¡Totalmente nuevo!,126106513,Flavia Y Mauricio,,Cuauhtémoc,19.43646,-99.13123,Entire home/apt,825,1,213,2021-12-21,4.83,24,339,55,
24828094,Boutique Apartamento - Escandón 11800,44675887,Edgar,,Miguel Hidalgo,19.40112,-99.18057,Entire home/apt,908,3,102,2021-12-15,2.37,1,297,14,
24828948,THE HOUSE BEHIND THE PALMS,33853380,Susana Catalina,,Cuauhtémoc,19.422,-99.15717,Entire home/apt,2888,14,22,2021-11-16,0.50,2,293,3,
24829385,Condesa Park España Loft Studio with a Vintage/Modern Flair,168709242,Simon,,Cuauhtémoc,19.41461,-99.17214,Entire home/apt,3713,2,88,2021-12-11,1.99,4,141,28,
24833794,Sweeping city views condo at Mexico City Center,104309208,Margarita,,Cuauhtémoc,19.4333,-99.14554,Entire home/apt,2475,3,79,2021-12-19,2.00,1,69,19,
24851921,Vive la Condesa en precioso departamento 150 MB,11524113,Marcos,,Cuauhtémoc,19.41025,-99.17346,Entire home/apt,1500,2,124,2021-12-01,2.88,4,37,29,
24854024,Depto ideal Home Office y Descanso cerca del WTC,187881460,Ernesto,,Benito Juárez,19.39188,-99.17944,Entire home/apt,650,1,52,2021-09-29,1.18,1,348,6,
24854832,Classic 1930's Condesa house with beautiful patio,351954,Jomi,,Cuauhtémoc,19.41262,-99.17302,Entire home/apt,2269,4,21,2021-08-15,0.49,1,0,11,
24855236,Departamento en colonia Juarez CDMX,187890600,Carlos Alberto,,Cuauhtémoc,19.42901,-99.15777,Entire home/apt,600,5,12,2021-08-01,0.29,1,282,3,
24868218,"Precioso departamento, un lugar maravilloso,",174937153,Victor,,Álvaro Obregón,19.36254,-99.21266,Entire home/apt,1500,2,1,2019-06-23,0.03,2,328,0,
24869457,"A Habitación con baño , Smart TV y estacionamiento",81938418,Lorena,,Benito Juárez,19.39097,-99.17461,Private room,358,1,133,2021-12-22,3.10,6,350,25,
24870135,La Roma Norte Award-Winning PH In Trendiest Area,187717660,Jamil,,Cuauhtémoc,19.41769,-99.15752,Entire home/apt,2764,1,80,2021-12-08,2.08,13,306,30,
24886831,Private room available !!,187685460,Paola,,Venustiano Carranza,19.40983,-99.09324,Private room,400,1,31,2021-11-07,0.71,1,177,1,
24887959,Amazing location and view. Vive el corazón de cdmx,21066133,Eugenia,,Cuauhtémoc,19.42531,-99.17646,Entire home/apt,1100,365,3,2020-03-07,0.07,2,365,0,
24889218,Comfortable room in Mexico City,111141976,Marisa,,Coyoacán,19.35229,-99.12318,Private room,210,1,10,2020-04-30,0.23,2,358,0,
24893426,Conveniently located loft in the heart of La Roma,187717660,Jamil,,Cuauhtémoc,19.41766,-99.15786,Entire home/apt,2351,1,99,2021-11-29,2.59,13,331,39,
24893482,AWESOME apt in Polanco!! SUPER LOCATION// 2BR,4296667,Andy,,Miguel Hidalgo,19.44008,-99.20682,Entire home/apt,2765,2,89,2021-11-29,2.05,32,82,24,
24893597,Perfect Destination PH at la Roma 24/7 Security,187717660,Jamil,,Cuauhtémoc,19.41674,-99.15767,Entire home/apt,2499,1,71,2021-12-08,1.82,13,312,23,
24894999,Modern apartment in Colonia del Valle. Perfect!,13616460,Lorena,,Benito Juárez,19.38706,-99.16445,Entire home/apt,1785,2,96,2021-12-11,2.17,1,213,32,
24895130,Departamento amueblado ideal para familias,70020978,Gabriel,,Tlalpan,19.28879,-99.12944,Entire home/apt,500,1,8,2019-10-14,0.18,1,365,0,
24897181,Justo lo que necesitas Aló / Hello / こんにちは,74379220,Ada,,Benito Juárez,19.37199,-99.17151,Private room,215,1,2,2019-10-22,0.07,2,83,0,
24910466,2 private terraces  lofted bedroom  apartment,53165048,Héctor,,Cuauhtémoc,19.41314,-99.17694,Entire home/apt,1753,2,141,2021-11-03,3.27,5,262,21,
24916567,"Steps Away From Parks, Cafes, Bars & Restaurants",187717660,Jamil,,Cuauhtémoc,19.41607,-99.15659,Entire home/apt,2219,1,90,2021-12-12,2.35,13,310,31,
24916713,Stylish Apt Steps Away from Markets & Restaurants,187717660,Jamil,,Cuauhtémoc,19.41765,-99.1561,Entire home/apt,2631,1,63,2021-11-29,1.63,13,331,23,
24917056,Hermoso Loft totalmente Amueblado,188380128,Ana,,Álvaro Obregón,19.34226,-99.22267,Private room,350,1,1,2020-08-24,0.06,1,365,0,
24918324,☀Lavish & Vibrant | Centric+Alameda Central View❤,8159749,Adriana C,,Cuauhtémoc,19.43386,-99.1451,Entire home/apt,999,1,144,2021-11-29,3.61,3,347,28,
24920134,"Portika Polanco, precioso departamento 7 personas",164655763,Marco,,Miguel Hidalgo,19.44231,-99.18379,Entire home/apt,1549,2,202,2021-12-06,4.61,1,19,64,
24938367,Roof Suite San Angel con terraza,164890906,Silvia,,Álvaro Obregón,19.35185,-99.1996,Entire home/apt,650,3,36,2021-11-10,0.82,2,263,4,
24938843,Habitación con una cama nueva/casa cocina nueva,180409000,Kimberly,,Coyoacán,19.32101,-99.1163,Private room,250,1,9,2019-01-16,0.21,2,90,0,
24938937,"Cuarto SAVONA, Cerca del TEC y Estadio Azteca",30742485,Neli,,Tlalpan,19.29882,-99.12336,Private room,309,3,0,,,3,286,0,
24940332,Recamara con Jacuzzi SAVONA,30742485,Neli,,Tlalpan,19.30096,-99.12389,Private room,340,6,0,,,3,300,0,
24942097,Vibrant Tropical Penthouse with Rooftop Patio,43588447,Vanesa & Andres,,Cuauhtémoc,19.40216,-99.1704,Entire home/apt,2004,2,84,2021-11-17,1.94,2,350,20,
24944152,Gran depa con vistas y magnífica ubicación,71580154,Comercializadora,,Álvaro Obregón,19.38689,-99.19233,Private room,2650,1,2,2018-05-20,0.05,1,89,0,
24944681,State-of-the-Art Design Blends into a Historic 1910 Home,187717660,Jamil,,Cuauhtémoc,19.41771,-99.15588,Entire home/apt,2086,1,120,2021-12-01,3.11,13,306,46,
24944743,PH with City View in Lively La Roma Norte,187717660,Jamil,,Cuauhtémoc,19.41766,-99.15758,Entire home/apt,2101,1,133,2021-12-08,3.43,13,310,57,
24944820,Stunning Apartment in a 1910 Building at La Roma,187717660,Jamil,,Cuauhtémoc,19.41634,-99.15577,Entire home/apt,2351,1,147,2021-12-16,3.78,13,267,69,
24945280,Casa Saavedra,171752429,Rosario,,Benito Juárez,19.36565,-99.13879,Private room,235,2,79,2020-03-12,1.81,1,158,0,
24947959,Nice bedroom with private bathroom near Coyoacan,4327666,Jade,,Álvaro Obregón,19.34428,-99.18479,Private room,630,2,6,2019-11-19,0.15,2,269,0,
24959712,Departamento Cómodo y Luminoso en Parques Polancos,136462519,Carolina,,Miguel Hidalgo,19.44028,-99.18269,Entire home/apt,1200,2,24,2021-12-15,0.55,1,20,5,
24960308,Walkable. and trendy neighborhood @ Condesa  5⭐ pl,158710400,Jaime,,Cuauhtémoc,19.41759,-99.17825,Entire home/apt,1134,1,197,2021-12-23,4.50,3,65,34,
24965513,"Depto privado 3er Piso, tranquilo, limpio.",173682355,Aureliana,,Iztapalapa,19.33235,-99.0973,Private room,350,1,28,2021-12-19,0.64,2,300,1,
24967533,Cozy room,149886609,Estefani,,Iztapalapa,19.39219,-99.05471,Private room,220,1,8,2021-02-24,0.21,3,54,1,
24968525,HABITACIÓN PRIVADA EN CASA CON EXCELENTE UBICACIÓN,188761581,Ana Rebeca,,Álvaro Obregón,19.35671,-99.18727,Private room,1118,5,0,,,2,365,0,
24971677,Bedroom available near to Coyoacan and UNAM,4327666,Jade,,Coyoacán,19.3429,-99.18338,Private room,780,2,8,2020-03-05,0.25,2,269,0,
24982412,Iluminado y silencioso,2337914,Enrique,,Cuauhtémoc,19.4311,-99.16464,Entire home/apt,2888,2,1,2019-11-26,0.04,8,342,0,
24984859,"BlackLoft  Polanco, because we care! 1Bdrm*2paxs",48106570,Alex,,Miguel Hidalgo,19.43535,-99.20045,Entire home/apt,935,1,152,2021-12-19,3.45,21,360,23,
24987580,HERMOSA HABITACION PRIVADA,188761581,Ana Rebeca,,Álvaro Obregón,19.35619,-99.18633,Private room,600,5,2,2018-07-30,0.05,2,365,0,
24993168,D3.Casa Celia Doctores Habitación Gde. por la Roma,171894446,Alejandra,,Cuauhtémoc,19.41839,-99.15057,Private room,312,3,19,2021-09-02,0.47,16,0,3,
24993181,Mini Loft 107,154879556,Arturo,,Cuauhtémoc,19.44054,-99.15115,Entire home/apt,480,2,201,2021-12-14,4.59,5,352,25,
24993411,Mini Loft 305,154879556,Arturo,,Cuauhtémoc,19.44118,-99.15121,Entire home/apt,480,2,253,2021-12-20,5.77,5,347,41,
24995178,Habitación en departamento,188964245,Marco Antonio,,Iztapalapa,19.34271,-99.06489,Shared room,247,1,0,,,1,365,0,
25008119,Bright PH in Historic Building at La Roma Norte,187717660,Jamil,,Cuauhtémoc,19.41762,-99.15769,Entire home/apt,2499,1,90,2021-12-10,2.34,13,297,37,
25008219,Lovely Apartment With Private Terrace at La Roma Norte,187717660,Jamil,,Cuauhtémoc,19.41788,-99.15707,Entire home/apt,2351,1,78,2021-12-05,2.00,13,283,35,
25008291,Enjoy The Beauty of La Roma at The Most Amazing PH,187717660,Jamil,,Cuauhtémoc,19.41818,-99.15652,Entire home/apt,2764,1,98,2021-11-29,2.51,13,304,37,
25013521,Hermoso departamento cerca de zona de hospitales,189091036,Hamblet Arturo,,Tlalpan,19.27372,-99.17363,Entire home/apt,350,3,14,2020-08-31,0.32,4,1,0,
25021971,Habitación Coyoacán División del Norte,146865288,María De Los Ángeles Alicia,,Coyoacán,19.35451,-99.15246,Private room,210,2,13,2019-07-19,0.31,1,300,0,
25026449,One bedroom apartment @Roma Norte,187124454,Lola,,Cuauhtémoc,19.41653,-99.16424,Entire home/apt,1400,3,14,2019-07-12,0.34,1,114,0,
25034050,¡Súper bien ubicado!,159691897,Lorena,,Benito Juárez,19.37989,-99.16253,Private room,250,4,1,2018-05-25,0.02,1,87,0,
25035410,Apartamento en Ciudad de México (CDMX),185673013,Bertha,,Coyoacán,19.31061,-99.16998,Entire home/apt,1321,1,77,2021-11-28,1.76,1,251,9,
25035557,Habitaciones Roma 3,99246580,Luis,,Cuauhtémoc,19.40868,-99.16659,Private room,360,1,3,2019-11-02,0.07,3,82,0,
25035849,Bienvenido a casa 🏡✨,189035048,Isabel,,Cuauhtémoc,19.44781,-99.1422,Private room,300,1,4,2021-12-05,0.23,1,365,3,
25036185,Fantastic home with garden in Mexico City downtown,14559284,Patrick,,Cuauhtémoc,19.4284,-99.17082,Entire home/apt,8044,3,4,2021-11-08,0.13,1,320,2,
25036273,Terraza Senda Coyohuacán/ Senda Coyohuacan Terrace,19536217,Salvador,,Coyoacán,19.34693,-99.15951,Entire home/apt,1096,2,225,2021-12-10,5.19,2,118,64,
25047454,Casa XO,189354027,Xochitl,,La Magdalena Contreras,19.31901,-99.22755,Private room,505,9,0,,,1,179,0,
25049245,¡¡Tu departamento en la CDMX!!,90630825,Saúl,,Gustavo A. Madero,19.47003,-99.1092,Entire home/apt,624,2,81,2021-12-12,1.84,3,8,7,
25062055,Finca Coyoacan house in the heart of Coyoacan,171155292,Jorge A.,,Coyoacán,19.35398,-99.1583,Entire home/apt,8456,1,21,2021-08-04,0.50,6,340,2,
25067612,Students Home,25544832,Ale,,Álvaro Obregón,19.37346,-99.26529,Private room,600,1,3,2018-07-23,0.07,1,365,0,
25072282,"Security and comfort in South Side, Mexico City",189540924,Hernan,,Coyoacán,19.34657,-99.12766,Private room,490,1,37,2021-12-15,0.87,1,77,15,
25077335,Departamento familia pequeña o pareja muy céntrico,2825414,Rogelio,,Benito Juárez,19.39523,-99.18732,Entire home/apt,825,1,35,2021-11-26,0.80,1,176,17,
25081059,Alojamiento céntrico /stay on a centric nice area.,148936125,Georgina,,Azcapotzalco,19.4655,-99.17098,Private room,303,1,19,2021-11-16,0.45,2,159,7,
25081463,*Private Room Bathroom & terrace @ Luxury Apt Roma,51849782,Lakshmi,,Cuauhtémoc,19.41166,-99.16535,Private room,550,7,89,2020-03-07,2.05,6,57,0,
25085866,Habitación en lindo depto excelente ubicación,159648948,Anaid,,Cuauhtémoc,19.42864,-99.15376,Private room,350,4,7,2021-08-16,0.19,1,52,3,
25089449,Depa En la Del Valle,189665737,Mariana Paola,,Benito Juárez,19.3881,-99.16672,Private room,380,1,22,2019-06-30,0.52,1,173,0,
25090681,Camina a bares y galerías desde este moderno loft en la Roma,19273746,Eduardo,,Cuauhtémoc,19.41648,-99.15781,Entire home/apt,2564,2,153,2021-12-19,3.62,1,41,48,
25104831,Condesa/Parque España Suite,33604448,Alejandro,,Cuauhtémoc,19.41383,-99.17865,Private room,492,1,14,2021-12-13,1.07,7,326,12,
25105487,Lovely room in good old Coyoacan (Granate Room),2925853,Victoria,,Coyoacán,19.35196,-99.16655,Private room,371,2,75,2021-12-13,1.75,2,299,49,
25107657,Tu Hogar cerca de Santa Fe II,109053125,Vicente,,Álvaro Obregón,19.34763,-99.2354,Private room,721,1,0,,,2,352,0,
25109729,Lush stay with emblematic views of CDMX,212306974,Stanley,,Cuauhtémoc,19.43403,-99.1512,Entire home/apt,2584,2,83,2021-12-10,1.94,31,269,16,
25110511,VIEWS—SPACE—FAST WIFI—Penthouse El Cielo de Roma,1444089,Brian,,Cuauhtémoc,19.41542,-99.16242,Entire home/apt,5472,4,66,2021-11-22,1.52,1,47,9,
25115778,Habitación en Lindo depa en zona cool de la CdMx,14339308,Beto,,Cuauhtémoc,19.43288,-99.16595,Private room,700,1,4,2018-12-09,0.10,2,179,0,
25117244,Habitación en la mejor ubicación de la CdMx,14339308,Beto,,Cuauhtémoc,19.43271,-99.16537,Private room,700,1,7,2019-09-17,0.16,2,365,0,
25123242,Coyoacan Mosaico,184665940,Raul,,Coyoacán,19.34055,-99.15539,Entire home/apt,5772,5,19,2021-06-15,0.52,1,349,4,
25131371,Nice apartment and very well located!,19594038,Ariana,,Benito Juárez,19.40164,-99.14747,Entire home/apt,850,5,25,2021-11-30,0.60,1,153,6,
25131375,"Lindo departamento, cerca de Coyoacán.",122545414,Lilia,,Benito Juárez,19.36046,-99.16385,Entire home/apt,1100,5,40,2020-06-01,0.92,1,347,0,
25133708,Álvaro Obregón 272,189956813,Luz Maria,,Cuauhtémoc,19.41607,-99.16911,Private room,500,3,0,,,1,364,0,
25134059,Great Location at Napoles CDMX,50970960,Donovan,,Benito Juárez,19.38964,-99.17947,Entire home/apt,1297,3,15,2021-06-07,0.35,1,355,3,
25135401,Cosy Apartment with private room and big terrace,17886911,Ana Eugenia,,Coyoacán,19.34115,-99.16663,Entire home/apt,579,3,15,2021-09-05,0.35,1,286,10,
25136365,"SUPER UBICACIÓN, SÓLO ESTANCIAS LARGAS!",173058687,Yemi,,Miguel Hidalgo,19.43506,-99.20843,Entire home/apt,2454,21,8,2021-11-02,0.18,1,174,1,
25137501,Pool - gym -parking en Apto. En Complejo Residencial acogedor-céntrico-seguro,13677387,Carlos,,Cuauhtémoc,19.41654,-99.17694,Entire home/apt,1691,2,127,2021-12-04,2.90,5,278,32,
25138944,"Renovated 2 bed long term,  Close to Everything!",189996361,Casey,,Benito Juárez,19.38228,-99.18611,Entire home/apt,600,60,2,2018-10-25,0.05,1,88,0,
25141725,Un rincón cerca del cielo.,190022687,Salvador,,Benito Juárez,19.38594,-99.14269,Entire home/apt,700,2,28,2021-10-01,0.68,1,362,2,
25141846,Comfy bedroom at a 1924 home!,62320045,Jesús,,Cuauhtémoc,19.43486,-99.16149,Private room,301,1,62,2021-12-18,1.41,2,128,21,
25145985,"Cozy Room Near Reforma, Roma, Condesa, Juàrez.",1829314,Miguel Ángel,,Cuauhtémoc,19.42143,-99.17311,Private room,350,2,16,2021-01-20,0.37,3,52,1,
25157264,Mexican Love Place,189897058,Alfredo,,Tlalpan,19.29644,-99.1643,Entire home/apt,700,3,42,2020-04-20,0.96,4,359,0,
25160876,Bonito y bien ubicado depa Polanco.,27841247,Montserrat,,Miguel Hidalgo,19.43695,-99.19065,Entire home/apt,1703,2,14,2021-10-03,0.32,19,360,2,
25163615,"Casa Sol, en la ciudad un lugar cálido y acogedor",190144922,Miriam,,Benito Juárez,19.37485,-99.15623,Entire home/apt,2500,1,58,2020-03-17,1.34,1,299,0,
25165811,Recamara amueblada,190163719,Jonathan,,Benito Juárez,19.40068,-99.16376,Private room,200,6,0,,,1,365,0,
25166095,LOFT COMPLETO  COL. DEL VALLE EXCELENTE UBICACION,71988400,José Luis,,Benito Juárez,19.37764,-99.16221,Entire home/apt,1050,4,2,2019-09-03,0.05,2,0,0,
25167139,Best location. @Condesa trendy neighborhood 5⭐ pl.,169409549,Antonio,,Cuauhtémoc,19.41759,-99.17825,Entire home/apt,1297,1,215,2021-12-24,4.94,4,133,56,
25170031,Condesa trendiest apt&nbh.One million dollar view,172939912,Amelia,,Cuauhtémoc,19.41659,-99.17914,Entire home/apt,1344,2,232,2021-12-16,5.31,4,121,58,
25170950,"Tranquila habitación Pequeña, 3er Nivel, comoda.",173682355,Aureliana,,Iztapalapa,19.33277,-99.0972,Private room,210,1,6,2021-12-19,0.16,2,363,1,
25179962,Habitacional confortable acogedora y bien ubicada,51045472,Mauricio,,Miguel Hidalgo,19.39939,-99.17606,Private room,299,8,8,2021-04-07,0.19,1,88,1,
25181412,CÓMODO   DEPARTAMENTO EN EL CENTRO-SUR DE LA CDMX,189901930,Cuitlahuac,,Benito Juárez,19.37931,-99.17885,Entire home/apt,557,2,64,2021-12-12,1.61,1,343,4,
25192152,Suite Comfort en el  Centro de Coyoacán,102246531,Maribel,,Coyoacán,19.34431,-99.16929,Entire home/apt,700,10,15,2020-02-29,0.35,4,179,0,
25198140,"Polanco, Campos Elíseos, Habitación Baño Estudio!!",95501265,Lucia,,Miguel Hidalgo,19.428,-99.19283,Private room,1229,2,101,2021-12-10,2.31,2,338,28,
25208637,Habitación en la Col.Del Valle,190466327,Maricruz,,Cuauhtémoc,19.40079,-99.16801,Private room,400,1,0,,,1,363,0,
25208667,Casa mexicana,190469096,Antonio,,Coyoacán,19.32272,-99.10609,Private room,300,1,0,,,1,179,0,
25213369,Confortable Loft de lujo en inigualable ubicación,182321882,Erika,,Cuauhtémoc,19.4342,-99.14341,Entire home/apt,850,1,85,2021-05-19,1.98,1,167,10,
25213952,"Rento Recamara "" AMISTAD"" en Santa Fe",49735631,Jorge,,Cuajimalpa de Morelos,19.36797,-99.26888,Private room,399,1,17,2020-01-23,0.39,15,344,0,
25230403,Santa Fe Qbicco Complete Apartment Front View,136669176,Gustavo,,Álvaro Obregón,19.37928,-99.25409,Entire home/apt,1285,2,84,2021-12-14,1.93,1,267,17,
25238534,Casa Blanca,70502000,Ale,,Álvaro Obregón,19.35186,-99.24463,Entire home/apt,4000,1,0,,,1,363,0,
25238877,"Condo San Joaquin, Miguel Hidalgo Sedena/Banamex",52182894,Luis,,Miguel Hidalgo,19.44799,-99.21185,Entire home/apt,690,2,91,2021-12-19,2.22,1,172,29,
25254275,Relax & Enjoy in the coolest neighborhood,132484396,Paola,,Cuauhtémoc,19.42367,-99.15968,Entire home/apt,1650,2,123,2021-12-16,2.83,2,334,7,
25256029,SPACIOUS TWO BED/1BATH ON AMSTERDAM AV.,48259354,Luis,,Cuauhtémoc,19.4092,-99.17111,Entire home/apt,2313,1,52,2021-11-26,1.20,27,358,5,
25256115,"BEDROOM ,AIRPORT20 MINS, DWNTWN20, TAPO10",190515020,Leticia,,Venustiano Carranza,19.43817,-99.12099,Private room,211,1,13,2019-12-15,0.30,1,0,0,
25257749,Roomy condo w/roofgarden near Coyoacan downtown,145808571,Leon,,Benito Juárez,19.36066,-99.1607,Entire home/apt,950,1,103,2021-12-19,2.39,1,292,16,
25258670,Departamento al sur de la ciudad de mexico,190833107,Ma.Guadalupe,,Tlalpan,19.29829,-99.11304,Entire home/apt,1400,6,17,2019-09-30,0.39,2,178,0,
25260252,"DOWNTOWN Mexico City ,TRENDY APARTMENT, ROOFGARDEN",190293523,Andrea,,Cuauhtémoc,19.43596,-99.13015,Entire home/apt,700,1,147,2021-12-10,3.64,2,23,45,
25261677,Espectacular Loft zona Santa Fe (a 5 minutos),52883729,Moises,,Cuajimalpa de Morelos,19.35105,-99.29331,Entire home/apt,1000,3,1,2019-10-06,0.04,3,55,0,
25262298,RESIDENCE LAS TROJES CDMX,180725654,Residence Las Trojes Cdmx,,Coyoacán,19.34813,-99.12815,Private room,650,1,62,2021-11-28,1.43,9,89,8,
25263332,La Quinta De XochimilcO,190865624,Isis,,Xochimilco,19.24746,-99.09621,Entire home/apt,611,1,22,2021-11-07,0.50,2,363,15,
25264074,RECAMARAS SUR CDMX,190871382,Raymundo,,Tlalpan,19.2934,-99.13742,Private room,210,1,1,2019-04-10,0.03,1,358,0,
